MatchId,Player,Team,Rating_Q1,Rating_Q2,Rating_Q3,Rating_Q4,RatingPoints,EstimatedRating,Equity_PreClearance,Equity_PostClearance,Equity_Possession,Equity_BallUse,CoachesVotes,Supercoach,DreamTeamPoints,ExpVotes,Votes3,TimeOnGround,Kicks,Handballs,Disposals,DisposalEfficiency,MetresGained,AssistedMetresGained,Inside50s,Turnovers,Tackles,PressureActs,KickIns,ContestedPossessions,GroundBallGets,PostClearanceContestedPossessions,PostClearanceGroundBallGets,HandballReceives,Intercepts,Marks,InterceptMarks,ContestedMarks,CentreBounceAttendancePercentage,TotalClearances,FirstPossessions,RuckContests,Hitouts,HitoutsToAdvantage,ShotsAtGoal,Goals,Behinds,xScore,xScoreRating,GoalAssists,ScoreInvolvements,ScoreLaunches
20260301,Bailey Smith,Geelong,8.7,4.4,3.3,6.2,22.6,13.27,7.1,10.9,9.9,6.5,9,172,154,2.93,93,84,25,15,40,60,795,243,7,8,10,26,0,16,13,5,5,16,2,2,0,0,82,6,8,0,0,0,1,0,0,1.8,-1.8,1,5,1
20260301,Shaun Mannagh,Geelong,10.2,1.9,7,3.2,22.2,12.05,4.2,10.5,8.7,6.9,5,119,98,0.12,0,82,16,8,24,58.3,387,299,6,1,5,11,0,11,9,8,7,5,3,2,0,0,0,4,4,0,0,0,6,1,1,17.5,-10.5,1,8,3
20260301,Josh Rachele,Adelaide,3.4,6.8,7.8,-0.5,17.5,8.92,10.6,5.9,6.9,13.1,6,127,114,1.04,4,78,21,10,31,71,651,421,7,8,4,16,0,13,10,4,4,10,2,5,0,0,64,7,5,0,0,0,1,1,0,3.1,2.9,2,6,1
20260301,Max Holmes,Geelong,2.6,0.8,7.3,4.8,15.5,14.8,3.5,9.2,7.4,6.6,4,121,111,0.69,2,77,20,7,27,70.4,603,326,5,4,5,17,0,9,7,7,6,10,5,5,0,0,73,2,2,0,0,0,3,1,1,10.4,-3.4,0,7,1
20260301,Josh Worrell,Adelaide,0.7,1.2,4,6.2,12.1,9.36,0.3,10.1,6.6,2.8,0,97,102,0.05,0,85,21,9,30,73.3,895,179,5,11,2,9,5,8,8,7,7,7,11,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
20260301,Connor O'Sullivan,Geelong,1.1,1.9,7.1,1.8,11.9,8.54,0,9.9,7.4,2.7,0,106,92,0.05,0,90,11,12,23,87,436,318,1,2,2,10,0,9,4,9,4,6,9,9,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0
20260301,Shannon Neale,Geelong,1.6,-0.3,3.2,6.8,11.3,8.67,3.1,4.1,6.2,0.4,0,105,61,0,0,92,4,9,13,69.2,119,116,3,3,3,8,0,9,6,6,4,1,1,2,0,1,0,2,3,35,15,5,1,0,1,3.5,-2.5,0,4,3
20260301,Lachlan McAndrew,Adelaide,2.6,2.4,2.9,3.2,11.1,9.61,3.9,5.1,6,0.7,0,68,92,0.01,0,77,9,8,17,64.7,177,201,2,3,1,16,0,7,4,3,3,7,4,1,1,0,77,4,5,80,40,8,0,0,0,0,0,0,2,1
20260301,Riley Thilthorpe,Adelaide,5,-0.3,1.2,4.8,10.7,12.27,0,8.4,6.8,2.5,0,71,74,0,0,89,10,4,14,64.3,358,82,5,3,1,11,0,6,3,6,3,1,1,8,0,2,0,0,0,0,0,0,2,1,1,5.6,1.4,1,5,0
20260301,Tom Stewart,Geelong,4.5,2.4,4.4,-0.6,10.6,10.52,1.5,9.7,6.4,1.9,2,120,109,0.14,0,82,21,3,24,79.2,632,169,1,8,4,5,4,8,5,7,4,5,9,6,1,0,0,1,0,0,0,0,1,1,0,3.9,2.1,0,3,2
20260301,Zac Taylor,Adelaide,3.8,1.1,4.1,1.1,10.1,6.43,0.1,10.4,2.2,8.4,0,64,52,0,0,66,5,2,7,100,110,138,0,0,0,5,0,1,1,1,1,0,0,5,0,0,0,0,0,0,0,0,3,3,0,13.2,4.8,1,6,0
20260301,James Peatling,Adelaide,4,2.8,4.1,-0.9,10,9.02,6.5,0.4,6,0.9,0,86,77,0.03,0,76,11,11,22,77.3,306,279,1,7,4,21,0,10,8,3,3,11,1,2,0,0,73,6,4,0,0,0,0,0,0,0,0,0,5,3
20260301,Gryan Miers,Geelong,0,5.4,3.4,1.2,10,11.13,0.9,4.8,4.4,0.3,1,113,123,0.17,0,79,17,8,25,68,393,224,6,4,8,31,0,5,3,2,1,11,3,7,1,0,18,2,2,0,0,0,1,0,1,2.4,-1.4,0,4,0
20260301,Brayden Cook,Adelaide,3.6,1.4,3.3,1,9.3,6.88,0.9,7.3,5,4.4,0,80,83,0.01,0,87,13,8,21,81,518,182,3,3,3,17,0,3,3,2,2,12,4,6,3,0,0,1,1,0,0,0,1,0,1,1.7,-0.7,0,3,0
20260301,Jake Soligo,Adelaide,1.5,3.7,3.9,-0.1,9,10.67,2.2,4.3,6.4,1.7,0,94,92,0.04,0,84,13,8,21,57.1,349,229,3,4,9,21,0,8,8,2,2,7,4,4,2,0,73,2,4,0,0,0,1,0,0,2.3,-2.3,1,2,0
20260301,Jack Martin,Geelong,0.9,7,-2.2,3.2,8.9,7.47,3.9,2.7,5,1.6,0,81,81,0.07,0,75,10,4,14,50,328,63,2,3,3,10,0,5,3,3,2,5,0,3,0,0,0,1,0,0,0,0,6,3,2,21,-1,0,5,0
20260301,Nick Murray,Adelaide,1.5,1.1,2.3,4,8.8,7.41,0.6,9.7,3.7,4.2,0,80,62,0,0,98,10,2,12,75,439,27,1,2,4,10,1,4,1,3,1,5,5,3,1,1,0,1,1,0,0,0,1,1,0,2.7,3.3,0,2,1
20260301,Jordon Butts,Adelaide,2.4,-1.5,4.1,3.7,8.7,6.17,-0.6,8.4,4.6,-1.5,0,49,29,0,0,88,6,5,11,72.7,92,177,0,3,0,7,0,4,3,4,3,4,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20260301,Izak Rankine,Adelaide,2.2,5.3,0.8,0.4,8.6,12.85,3,5.3,3.3,6.1,0,34,21,0,0,79,6,1,7,57.1,165,70,1,3,1,19,0,5,3,3,2,2,0,0,0,0,5,1,2,0,0,0,1,1,0,5.4,0.6,1,3,0
20260301,Hugh Bond,Adelaide,-0.5,0.5,2.3,6.2,8.5,5,1,4.9,3.5,2.5,0,84,54,0,0,81,6,2,8,75,222,63,1,3,8,20,0,4,3,3,3,3,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20260301,Jhye Clark,Geelong,-0.1,0.1,0,8.4,8.5,6.92,0.4,7.6,4.8,3.1,0,69,61,0.01,0,67,7,8,15,53.3,251,101,5,2,5,16,0,8,6,3,2,4,1,2,0,0,18,2,5,0,0,0,2,0,0,5.6,-5.6,0,1,1
20260301,Ben Keays,Adelaide,2.4,0.2,4.2,1.6,8.3,9.19,0,4.2,2.8,2.6,0,57,55,0,0,90,7,8,15,80,170,162,4,4,4,11,0,4,3,4,3,4,1,2,0,0,0,0,0,0,0,0,1,0,1,2.4,-1.4,0,6,1
