MatchId,Player,Team,Rating_Q1,Rating_Q2,Rating_Q3,Rating_Q4,RatingPoints,EstimatedRating,Equity_PreClearance,Equity_PostClearance,Equity_Possession,Equity_BallUse,Supercoach,DreamTeamPoints,TimeOnGround,Kicks,Handballs,Disposals,DisposalEfficiency,MetresGained,AssistedMetresGained,Inside50s,Turnovers,Tackles,PressureActs,KickIns,ContestedPossessions,GroundBallGets,PostClearanceContestedPossessions,PostClearanceGroundBallGets,HandballReceives,Intercepts,Marks,InterceptMarks,ContestedMarks,CentreBounceAttendancePercentage,TotalClearances,FirstPossessions,RuckContests,Hitouts,HitoutsToAdvantage,ShotsAtGoal,Goals,Behinds,xScore,xScoreRating,GoalAssists,ScoreInvolvements,ScoreLaunches
20262203,Nate Caddy,Essendon,-0.4,1.4,4.9,-1.6,4.4,7.28,-1.3,4.5,4.7,0.9,55,66,88,9,7,16,43.8,248,42,2,6,2,9,0,4,3,4,3,4,1,5,0,0,0,0,0,1,1,0,4,1,0,8.6,-2.6,0,4,1
20262203,Kyle Langford,Essendon,-0.8,1.3,0.9,2.1,3.4,8.51,0,3.5,5.2,-3.5,62,53,81,7,6,13,69.2,100,85,0,2,3,6,2,6,4,7,4,1,6,3,0,0,0,0,0,1,0,0,0,0,0,0.2,-0.2,0,1,0
20262203,Zach Reid,Essendon,2.3,0,0.7,0.2,3.2,7.46,0.3,1.1,2.2,-0.4,42,40,88,5,1,6,83.3,149,64,0,2,2,9,1,2,2,2,2,1,2,4,1,0,0,0,0,12,3,1,0,0,0,0,0,0,0,0
20262203,Jaxon Artemis,Essendon,0.9,1.9,-0.5,0.8,3.2,6.48,1.6,0.2,1.5,0.8,58,58,82,9,3,12,75,120,196,1,2,4,13,1,2,2,0,0,3,1,4,1,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0
20262203,Jaxon Prior,Essendon,0.1,0.5,-3,5,2.5,6.91,0,0.6,2.5,-1.5,82,60,85,14,3,17,76.5,502,296,1,3,0,7,2,3,2,3,2,4,5,3,0,0,0,0,0,0,0,0,1,0,1,4.5,-3.5,0,2,0
20262203,Mark O'Connor,Geelong,1.8,2.9,0,-2.4,2.4,7.13,0,1.4,1.4,0.4,42,43,70,8,1,9,66.7,292,67,4,3,3,9,0,2,1,2,1,4,3,2,0,0,0,0,0,0,0,0,2,0,1,6.1,-5.1,2,4,1
20262203,Brad Close,Geelong,-0.7,-0.8,1.9,1.6,2.1,7.75,1.9,-5.4,4.2,-6.5,57,60,80,10,2,12,41.7,247,151,2,1,3,14,0,7,4,5,3,3,1,3,0,0,0,1,1,0,0,0,4,0,3,11.9,-8.9,1,7,0
20262203,Rhys Unwin,Essendon,1.3,0.8,-0.4,0.4,2,4.5,-0.7,1.1,2.6,-0.5,17,13,70,0,4,4,75,16,31,0,0,2,15,0,3,2,3,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
20262203,Isaac Kako,Essendon,-0.9,0.9,0.3,1,1.2,7.12,0.6,-2,1.2,-2,44,34,77,4,4,8,75,164,98,0,4,4,13,0,2,1,1,1,5,0,0,0,0,0,1,1,0,0,0,1,0,1,3.7,-2.7,0,3,0
20262203,Jay Polkinghorne,Geelong,-0.5,1.8,0.2,-0.8,0.8,6,-1.1,0.4,4.7,-3.3,20,19,75,3,0,3,66.7,72,0,1,2,0,0,0,2,0,2,0,0,0,3,0,2,0,0,0,0,0,0,2,1,1,10.9,-3.9,1,3,0
