MatchId,Player,Team,Rating_Q1,Rating_Q2,Rating_Q3,Rating_Q4,RatingPoints,EstimatedRating,Equity_PreClearance,Equity_PostClearance,Equity_Possession,Equity_BallUse,Supercoach,DreamTeamPoints,TimeOnGround,Kicks,Handballs,Disposals,DisposalEfficiency,MetresGained,AssistedMetresGained,Inside50s,Turnovers,Tackles,PressureActs,KickIns,ContestedPossessions,GroundBallGets,PostClearanceContestedPossessions,PostClearanceGroundBallGets,HandballReceives,Intercepts,Marks,InterceptMarks,ContestedMarks,CentreBounceAttendancePercentage,TotalClearances,FirstPossessions,RuckContests,Hitouts,HitoutsToAdvantage,ShotsAtGoal,Goals,Behinds,xScore,xScoreRating,GoalAssists,ScoreInvolvements,ScoreLaunches
20262301,Ryan Lester,Brisbane,1.6,6.9,1.9,1.1,11.5,8.99,1.2,6.7,4.5,2.6,82,73,86,11,5,16,81.3,272,219,4,2,3,14,0,4,3,3,2,5,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0
20262301,Oscar Allen,Brisbane,1.7,5,3.5,0.8,11.1,5.44,1.1,8.8,3.4,6.2,67,45,70,4,1,5,80,111,62,1,1,3,3,0,3,1,2,0,1,0,2,0,0,0,1,1,0,0,0,3,2,0,8.7,3.3,0,4,1
20262301,Zac Bailey,Brisbane,1.5,5.6,3.6,0.2,11,12.74,2,6.9,4.8,3.9,114,104,76,16,11,27,70.4,424,333,2,5,2,8,0,7,6,5,5,9,3,8,0,0,29,1,4,0,0,0,1,0,1,1.7,-0.7,2,5,1
20262301,Logan Morris,Brisbane,0.1,3.4,6.1,1.3,10.9,8.65,0,8.3,4.4,4.3,85,85,72,9,4,13,53.8,249,-7,0,4,2,8,0,2,1,2,1,3,0,7,0,1,0,0,0,0,0,0,8,4,0,20.5,3.5,0,5,0
20262301,Dayne Zorko,Brisbane,5.3,0.2,5.3,0,10.8,10.72,-1.7,13.8,4,9,128,113,81,19,6,25,76,578,503,2,1,6,19,6,2,0,1,0,10,3,4,1,1,0,1,0,0,0,0,1,1,0,2.7,3.3,1,5,3
20262301,Darcy Fort,Brisbane,5.7,-0.1,3.1,2,10.7,10.04,2.8,8.6,6.3,2.8,66,65,56,5,3,8,87.5,145,52,2,1,3,9,0,5,1,2,0,0,2,4,2,2,38,3,3,35,13,2,1,1,0,3.4,2.6,0,1,0
20262301,Jaspa Fletcher,Brisbane,0.6,0,3.2,6.5,10.3,8.45,0.8,7,4.8,4.3,70,66,85,15,6,21,76.2,459,138,1,5,0,5,5,7,7,6,6,6,6,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
20262301,Jarrod Berry,Brisbane,3.9,2.5,2.5,1.2,10.1,8.39,0.6,6.4,8.4,-1.5,124,103,78,14,7,21,57.1,355,224,0,6,8,13,0,10,8,4,3,5,4,6,1,0,0,4,3,0,0,0,1,0,1,1.9,-0.9,0,4,1
20262301,Mac Andrew,Gold Coast,1.7,2.3,-1.1,6.8,9.8,9.95,0,7.6,6.5,0.2,60,45,93,6,5,11,90.9,176,163,2,1,1,8,2,7,2,7,2,2,5,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,3,2
20262301,Jake Rogers,Gold Coast,2.9,4.9,-0.2,2.1,9.7,6.55,3.6,4,3.2,5.2,35,37,73,6,7,13,53.8,237,163,4,6,2,13,0,4,4,3,3,9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1
20262301,Harris Andrews,Brisbane,0.7,3.8,4.2,0.8,9.5,11.54,0,7.3,5.7,0.1,80,53,96,5,5,10,70,77,98,0,0,3,4,0,4,2,4,2,2,5,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1
20262301,Noah Answerth,Brisbane,4.3,1.3,1.4,2.2,9.3,5.36,0.8,5.9,2.8,3.7,61,50,84,6,4,10,90,176,182,2,1,3,7,0,4,4,3,3,1,4,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0
20262301,Bodhi Uwland,Gold Coast,2.4,1.6,1.9,3.4,9.3,11.24,0,7.5,6.6,0.5,90,86,82,13,9,22,95.5,430,162,3,5,1,9,4,3,1,3,1,7,7,8,4,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1
20262301,John Noble,Gold Coast,2.8,1.2,4.8,0.5,9.2,9.46,0,6.1,2.1,3.9,91,79,78,14,7,21,81,432,196,3,4,2,10,2,2,2,2,2,12,3,5,1,0,0,0,0,0,0,0,1,0,0,3.1,-3.1,0,2,0
20262301,Lachie Neale,Brisbane,3.4,1,0.2,3.9,8.6,14.35,3.4,4.1,8.3,-0.7,65,51,83,7,10,17,64.7,189,157,2,2,1,8,0,10,7,5,4,4,5,1,0,1,75,3,1,0,0,0,3,0,1,9.4,-8.4,0,4,2
20262301,Ethan Read,Gold Coast,1.7,6.7,0,-0.4,8,4.53,0.3,5.5,7.8,-2.9,52,55,73,9,5,14,42.9,185,118,3,5,3,10,0,7,2,3,1,4,3,2,1,1,4,3,3,9,1,0,0,0,0,0,0,0,0,0
20262301,Eric Hipwood,Brisbane,5.3,-0.6,2.6,-0.2,7.1,4.72,0,8.3,4.6,3.1,80,63,78,8,2,10,80,235,112,3,1,4,6,0,3,0,3,0,4,2,5,0,0,0,0,0,0,0,0,2,1,1,6.1,0.9,1,4,1
20262301,Daniel Annable,Brisbane,2.4,0,0.9,3.5,6.8,5.05,0.7,3.9,1.3,3,30,39,71,6,1,7,71.4,158,93,1,0,3,10,0,2,2,1,1,2,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0
20262301,Sam Clohesy,Gold Coast,2.8,0.8,2.2,1,6.7,7.76,0,5.9,1.4,5.2,77,67,78,11,9,20,90,347,305,1,1,0,8,1,1,1,1,1,10,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
20262301,Wil Powell,Gold Coast,1.5,0.8,0.7,3,6,9.6,0,4.2,5,0.1,70,64,78,7,10,17,70.6,318,169,2,2,5,10,1,5,5,5,5,7,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20262301,Bailey Humphrey,Gold Coast,5.5,1.5,1.6,-2.6,6,9.64,0.5,0.5,4.2,-2.2,68,69,82,8,11,19,57.9,201,192,2,1,1,6,0,7,7,4,4,7,2,4,0,0,17,1,3,0,0,0,5,1,4,12,-2,0,6,1
20262301,Sam Collins,Gold Coast,5.2,-0.1,0.7,0,5.8,10.44,0.3,3.1,6,-3,58,33,62,2,10,12,58.3,95,69,1,1,0,2,0,6,5,6,5,3,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20262301,Cam Rayner,Brisbane,1,4.1,0.3,0,5.4,10.36,1.1,2.3,2.7,2.7,59,66,79,11,4,15,73.3,273,132,1,2,1,5,0,3,1,1,0,3,0,7,0,1,21,2,2,0,0,0,2,1,0,5.6,0.4,1,3,1
20262301,Charlie Ballard,Gold Coast,1,3.5,2,-1,5.4,5.57,0,6.1,5,-0.5,55,39,75,5,2,7,85.7,-4,55,0,0,1,5,0,4,2,4,2,0,3,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20262301,Touk Miller,Gold Coast,1.1,3,-1.6,2.7,5.2,12.72,4.4,-4,3.7,-2.7,55,55,80,8,9,17,64.7,262,130,2,3,2,11,0,6,4,0,0,10,0,2,0,0,75,5,4,0,0,0,1,0,0,2.3,-2.3,0,3,1
20262301,Darcy Gardiner,Brisbane,1.5,1.6,-0.5,1.8,4.4,6.33,0,4,1.9,-0.5,26,28,88,5,1,6,66.7,129,134,1,2,0,4,0,2,0,2,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20262301,Lachlan Gulbin,Gold Coast,1,1.5,0.1,1.7,4.3,4.66,0,2.5,3.5,-0.4,53,54,68,9,3,12,66.7,354,48,7,3,3,11,0,4,2,4,2,3,0,2,0,0,0,0,0,0,0,0,1,0,1,4.7,-3.7,0,3,0
20262301,Ben King,Gold Coast,2.4,0.6,0.6,0.4,4,6.21,0,3.2,4.3,4,48,35,82,4,2,6,66.7,102,35,0,2,1,1,0,3,3,3,3,0,0,3,0,0,0,0,0,0,0,0,3,2,0,10.1,1.9,1,4,0
20262301,Jed Walter,Gold Coast,-0.7,-0.5,1.1,4,3.9,6,0,3.5,1.3,4.6,46,51,80,4,2,6,83.3,107,82,0,1,4,12,0,1,1,1,1,1,0,4,0,0,0,0,0,0,0,0,3,2,1,9.1,3.9,0,3,0
20262301,Beau Addinsall,Gold Coast,1.7,-0.2,0.9,-0.2,2.1,7.14,2,0.4,2.4,-0.1,28,32,74,4,7,11,72.7,139,167,2,1,0,6,0,3,3,2,2,6,2,2,0,0,25,1,1,0,0,0,0,0,0,0,0,0,5,3
20262301,Sam Draper,Brisbane,0.3,0.2,1.4,0.1,1.9,12.07,-1.1,1.6,1,-1.6,24,40,59,2,2,4,25,17,14,1,0,3,6,0,0,0,0,0,2,0,0,0,0,62,0,2,50,18,2,1,0,0,4,-4,0,1,1
20262301,Christian Petracca,Gold Coast,-0.3,1.2,0.2,0.8,1.9,13.58,2.9,-5.2,2.2,-3.9,34,55,79,5,7,12,50,153,88,2,3,4,16,0,4,2,2,2,2,0,4,0,0,21,2,3,0,0,0,1,0,1,3.6,-2.6,0,4,1
20262301,Conor McKenna,Brisbane,-0.9,-0.9,1.2,2.2,1.7,8.81,0,0.6,1,-0.5,30,32,72,5,4,9,66.7,170,14,3,4,2,9,0,2,2,2,2,6,1,0,0,0,0,0,0,0,0,0,2,0,1,4.5,-3.5,0,2,0
20262301,Ben Long,Gold Coast,3.2,-4.7,-0.2,0.4,-1.3,7.02,0,-2,1.1,-2,33,43,75,4,1,5,60,97,22,0,1,3,5,0,1,0,1,0,2,0,3,0,0,0,0,0,0,0,0,3,1,2,10.5,-2.5,0,4,0
20262301,Leonardo Lombard,Gold Coast,0.8,-1.5,1.4,-2.6,-1.9,9.62,-0.8,-1.8,0.9,-3.8,55,69,84,9,7,16,50,285,174,4,4,5,14,0,2,1,1,1,9,0,2,0,0,0,1,1,0,0,0,4,0,2,10.5,-8.5,1,6,0
20262301,Kai Lohmann,Brisbane,1.2,-1.7,-2.8,-2.8,-6.2,10.04,0.8,-8.8,3.3,-6.7,28,35,85,5,4,9,44.4,110,64,1,6,4,13,0,5,4,4,3,2,1,0,0,0,0,1,0,0,0,0,3,0,1,7.3,-6.3,1,3,2
20262302,Isaac Heeney,Sydney,8.3,6.9,6.1,10.4,31.7,15.71,4.8,21.1,16.7,10.1,169,142,88,14,15,29,75.9,558,294,6,3,7,21,0,18,11,10,9,4,6,9,1,1,77,7,7,0,0,0,5,3,2,15.6,4.4,2,11,1
20262302,Chad Warner,Sydney,10.4,5.1,4.2,2.2,21.9,15.61,9.5,9.8,2.8,17,131,106,76,13,10,23,78.3,474,225,5,5,5,18,0,7,4,1,1,10,0,4,0,0,45,5,6,0,0,0,3,3,0,8.9,9.1,3,9,0
20262302,Will Setterfield,Essendon,6.6,5,4.6,5.6,21.8,8.48,6.9,13.5,6.8,14.6,111,123,75,20,12,32,65.6,663,359,8,4,5,19,0,12,8,2,2,11,2,5,0,0,84,8,10,0,0,0,1,1,0,3,3,3,10,3
20262302,Joel Hamling,Sydney,5.9,1.2,3.1,3.8,14,6.01,0,11.8,6.4,-0.3,78,46,85,3,8,11,90.9,34,151,0,1,2,5,0,4,1,4,1,3,4,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1
20262302,Andrew McGrath,Essendon,3.3,2.9,4.8,2.4,13.4,9.33,0.4,11.2,8.1,3.4,78,74,80,9,10,19,84.2,268,272,2,2,3,9,0,6,6,6,6,5,7,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3
20262302,Jake Lloyd,Sydney,7.4,0.2,1.3,4,12.9,8.21,0.6,9.3,3.6,5.9,87,91,88,12,9,21,81,416,149,3,0,1,12,0,4,3,3,2,6,1,7,1,0,0,1,0,0,0,0,3,2,0,14,-2,0,9,2
20262302,Brodie Grundy,Sydney,8.2,2,1.8,0.8,12.8,14.72,8.1,1.1,8.4,-0.8,114,101,69,12,13,25,52,256,292,5,6,1,10,0,13,5,3,2,4,3,5,2,1,55,9,12,60,22,10,0,0,0,0,0,1,12,11
20262302,Max Kondogiannis,Essendon,3.2,8.4,0.9,0,12.5,4.63,3,6.5,5,4.9,71,51,72,5,6,11,100,176,77,3,3,6,18,1,6,5,4,3,4,4,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,1
20262302,Matt Roberts,Sydney,5.1,3.4,-0.2,4.3,12.5,9.44,2.2,6.5,3.6,3.6,71,72,77,9,10,19,73.7,332,120,3,2,4,18,1,6,6,4,4,6,5,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4,1
20262302,Logan McDonald,Sydney,4.1,-0.1,8.8,-0.9,11.9,8.28,0,15,7.7,8.3,84,69,88,9,6,15,66.7,247,186,0,3,0,3,0,5,1,5,1,2,1,7,0,2,0,0,0,0,0,0,4,2,2,12.6,1.4,3,9,0
20262302,Nick Blakey,Sydney,0.6,5,3.8,2.3,11.7,13.98,0.6,8,4.6,3.4,91,89,90,17,12,29,72.4,463,255,4,7,2,13,5,5,3,5,3,16,5,2,0,0,3,1,0,0,0,0,0,0,0,0,0,0,4,0
20262302,Jaxon Prior,Essendon,4.9,4.2,0.3,1.7,11,6.78,1.8,10.3,3.1,7.9,82,103,69,16,0,16,87.5,377,130,2,4,5,19,0,3,2,2,1,4,3,9,1,0,0,1,1,0,0,0,1,1,0,2.3,3.7,1,6,3
20262302,Zach Merrett,Essendon,3.1,4,1.2,2.4,10.7,12.45,5.9,1.3,4.4,1.9,72,71,78,8,16,24,75,283,133,4,3,2,9,0,9,7,2,2,12,1,2,0,0,68,5,3,0,0,0,0,0,0,0,0,0,4,0
20262302,Nick Bryan,Essendon,2.9,-0.9,5.5,2.8,10.3,9.34,5.1,2.9,5.8,3,92,79,60,10,9,19,63.2,206,118,4,2,3,9,0,10,5,1,1,6,2,2,1,0,61,6,9,56,17,6,0,0,0,0,0,1,3,1
20262302,Charlie Curnow,Sydney,11.3,-0.8,-3.5,3.3,10.3,9.16,0,10,6.3,5.7,61,49,83,8,1,9,55.6,148,-12,0,3,0,1,0,5,3,5,3,2,0,2,0,1,0,0,0,0,0,0,7,4,1,25.8,-0.8,0,5,0
20262302,Zach Reid,Essendon,1.6,2.4,7.1,-1.1,10.1,7.24,-0.1,8.9,5.2,2.4,106,97,93,15,5,20,85,371,274,3,5,3,5,4,7,3,7,3,2,6,9,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3,2
20262302,Mason Redman,Essendon,0.4,4.1,3.6,2,10.1,9.95,-0.1,9.6,2.8,5.1,81,81,87,16,4,20,75,406,201,2,2,3,8,1,4,3,4,3,8,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0
20262302,James Jordon,Sydney,4.3,1.7,1.1,3,10,7.91,2.9,2.9,5.4,0.5,63,50,84,3,11,14,85.7,103,230,1,3,4,14,0,6,5,3,2,7,3,1,0,0,32,1,2,0,0,0,0,0,0,0,0,0,2,1
20262302,Isaac Kako,Essendon,0.4,4.9,1.3,3.3,9.8,6.46,1.8,5.5,7.7,-0.2,58,54,78,6,12,18,55.6,113,56,4,4,2,18,0,9,8,8,8,7,6,1,0,0,3,1,0,0,0,0,1,0,1,3.7,-2.7,1,6,2
20262302,Jesse Dattoli,Sydney,8,-0.8,0.2,1.6,9.1,6.22,-1.3,8.4,4.8,2.9,61,55,68,6,6,12,58.3,171,142,2,2,3,6,0,4,4,3,3,4,1,3,1,0,0,0,1,0,0,0,3,1,1,7.6,-0.6,1,5,0
20262302,Kyle Langford,Essendon,2.5,1.1,1.4,3.8,8.9,8.21,0,8,5,0.4,54,45,80,6,7,13,76.9,117,139,1,1,0,5,0,4,3,4,3,3,8,4,2,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1
20262302,Dyson Sharp,Essendon,3.2,1.7,-0.9,4.7,8.8,8.52,3.6,3.3,5.7,1.2,86,95,78,12,10,22,68.2,215,260,3,4,7,21,0,10,6,3,3,7,1,3,0,0,81,4,4,0,0,0,2,0,1,5.2,-4.2,1,4,1
20262302,Braeden Campbell,Sydney,5.3,0.4,0.3,2.6,8.7,8.16,0.1,5.8,4.7,1.6,62,47,80,9,5,14,92.9,224,148,3,2,3,9,0,6,4,3,1,8,2,0,0,0,10,3,2,0,0,0,0,0,0,0,0,1,5,1
20262302,Errol Gulden,Sydney,6.3,1.3,0.6,0.3,8.5,12.96,7.6,1,6.6,2.8,151,147,77,30,17,47,68.1,1034,556,6,9,4,12,1,12,9,4,3,27,5,3,0,0,52,8,7,0,0,0,0,0,0,0,0,0,9,3
20262302,Sam Wicks,Sydney,3.8,-1.2,2.1,3.3,8,5.78,-0.3,8.8,3.3,3.5,42,61,85,7,8,15,73.3,256,187,0,3,5,13,0,5,4,5,4,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
20262302,Jacob Farrow,Essendon,2.1,-0.2,2.4,3.6,7.8,5.95,0.6,5.4,2.5,3.4,60,64,79,9,6,15,73.3,294,131,3,2,2,14,0,5,3,3,2,5,1,5,0,0,0,1,1,0,0,0,1,0,1,2.2,-1.2,0,2,0
20262302,Tom McCartin,Sydney,1.2,2.1,0.7,3.7,7.8,9.47,-0.7,7.3,6.6,0.2,66,53,95,7,11,18,88.9,217,176,0,1,1,2,0,5,5,5,5,8,7,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20262302,Vigo Visentini,Essendon,1.3,0.6,3.4,2.5,7.7,6.29,2,3,6.3,-2.8,90,120,68,13,6,19,57.9,271,188,2,5,6,11,0,8,1,4,0,3,4,9,0,1,39,1,5,38,14,5,1,1,0,5.1,0.9,0,3,1
20262302,Riley Bice,Sydney,1.6,1.8,3.1,1.2,7.6,9.32,0,7,4.8,2,55,53,72,7,3,10,60,169,175,1,2,5,11,0,3,2,3,2,5,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
20262302,Jai Serong,Sydney,0.4,1.5,4.3,0.6,6.8,9.23,0.7,3.6,5.1,-0.6,75,53,83,8,7,15,73.3,237,176,4,3,0,11,0,6,4,4,3,5,3,4,1,1,48,2,2,0,0,0,1,1,0,5.8,0.2,0,2,0
20262302,Callum Mills,Sydney,3.6,-3.5,1.8,4.8,6.8,10.16,-0.2,4.4,3.7,2.2,69,66,73,12,11,23,78.3,441,197,3,4,1,7,3,5,4,3,2,12,3,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,2
20262302,Archie Perkins,Essendon,3.8,0.1,0.1,2.7,6.7,7.18,0,5.7,1.9,4.6,43,53,79,7,2,9,77.8,158,90,0,3,1,14,0,1,1,1,1,1,0,7,0,0,0,0,0,0,0,0,2,1,0,6.4,-0.4,1,3,0
20262302,Archie Roberts,Essendon,2.7,-1,0.1,4.5,6.4,8.48,0.6,4.4,4.5,1.5,88,105,85,23,5,28,82.1,523,239,0,4,2,9,4,4,4,4,4,11,5,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0
20262302,Dane Rampe,Sydney,2.6,1.1,1.7,1,6.4,6.84,0.5,5.3,4.6,-0.1,66,55,79,2,13,15,80,95,190,0,2,4,10,0,7,6,7,6,5,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
20262302,Jye Caldwell,Essendon,0.5,2.6,1.1,1.8,6.1,8.18,2.1,-0.2,4.5,-1.7,92,95,65,11,17,28,57.1,301,300,2,3,4,12,0,10,7,4,3,13,3,4,0,0,61,4,5,0,0,0,2,0,2,4.9,-2.9,0,6,1
20262302,Nate Caddy,Essendon,1.3,6.2,-2.6,-0.1,4.8,7.23,0,4.5,5.1,2.1,47,62,89,8,3,11,54.5,275,14,3,6,0,7,0,5,3,5,3,1,0,5,0,1,0,0,0,0,0,0,6,3,1,18,1,0,4,0
20262302,Harry Kyle,Sydney,0.7,3.4,0,0.6,4.7,7.68,0,4,2.8,0.6,29,30,63,3,7,10,80,111,63,2,3,1,2,0,4,4,4,4,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
20262302,Tom Papley,Sydney,0.5,2.6,1.2,0.3,4.6,9.27,0.9,1.6,4,-0.2,42,33,71,2,8,10,80,142,173,3,2,4,13,0,3,2,2,1,5,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,1,4,0
20262302,Rhys Unwin,Essendon,1.3,3.2,-0.1,0,4.4,3.72,-0.5,4.6,6,-1.9,76,73,74,6,6,12,75,76,144,1,2,7,14,0,7,4,6,4,4,3,2,0,0,0,0,1,0,0,0,2,1,1,8,-1,0,4,0
20262302,Peter Wright,Essendon,4.9,1.6,-0.3,-1.8,4.4,8.62,-0.9,2.7,3.2,0,39,49,91,6,3,9,55.6,165,74,1,3,1,9,0,3,0,3,0,3,0,3,0,0,0,0,0,0,0,0,3,2,1,10.6,2.4,0,5,0
20262302,Jaxon Artemis,Essendon,0.2,1.9,-0.4,2.3,4,5.91,-1,3.4,2.6,-0.6,44,46,78,1,8,9,66.7,37,106,0,0,6,20,0,3,3,3,3,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
20262302,William Green,Sydney,2,-0.1,1.6,0.4,3.9,6.68,1.6,0.9,4.6,-2.1,44,37,57,3,3,6,66.7,152,96,2,2,1,8,0,4,2,3,1,1,1,3,1,2,45,1,1,35,11,3,1,0,1,4.1,-3.1,0,2,1
20262302,Billy Cootee,Sydney,-0.3,3.6,-0.9,0.8,3.2,4.34,-0.1,0.7,3.2,-1.8,29,39,70,3,6,9,55.6,49,75,1,4,3,18,0,4,4,4,4,2,0,2,0,0,6,0,0,0,0,0,1,1,0,5.4,0.6,1,4,0
20262302,Archer Day-Wicks,Essendon,0.9,0,2.3,-0.5,2.7,5.15,0,0.2,0.6,-0.6,50,57,76,5,5,10,60,169,91,2,3,5,15,0,1,1,1,1,6,1,2,0,0,0,0,0,0,0,0,1,1,0,3.7,2.3,0,3,0
20262302,Harrison Jones,Essendon,-1,1.5,0,2.1,2.6,5.43,0,2.6,3,-0.2,22,29,76,5,3,8,87.5,54,54,0,0,1,5,0,3,2,3,2,2,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
20262302,Angus Clarke,Essendon,0.6,-3.1,1.3,0.9,-0.3,5.06,0.1,-1.6,2.5,-1,23,37,89,6,2,8,62.5,134,104,0,3,2,18,0,4,4,3,3,1,3,2,0,0,3,0,0,0,0,0,1,0,1,3.3,-2.3,0,2,1
20262303,Caleb Serong,Fremantle,8.2,1.2,9,3.3,21.8,13.93,6.5,12.3,4.9,14,124,112,80,16,13,29,79.3,536,291,5,4,5,22,0,13,6,2,1,13,2,2,1,1,79,12,12,0,0,0,2,2,0,5.4,6.6,0,9,2
20262303,Lachlan McAndrew,Adelaide,4.7,6.9,3.8,3.2,18.5,11.93,4.6,10.3,10.3,0.1,109,91,79,9,5,14,42.9,251,23,4,3,2,13,0,12,6,6,2,0,3,4,2,4,85,5,6,87,36,10,0,0,0,0,0,0,8,5
20262303,Izak Rankine,Adelaide,4.7,5.8,3.2,4.5,18.2,13.53,5.2,9.5,9.9,4.9,157,164,87,25,14,39,69.2,719,200,5,5,6,25,0,15,12,5,5,12,4,9,1,0,79,10,11,0,0,0,4,1,3,10.8,-1.8,0,13,5
20262303,Jordan Dawson,Adelaide,5.5,4.6,4,4.1,18.2,13.68,6.8,5.9,9,3.5,107,111,78,15,12,27,59.3,439,437,7,4,8,26,0,14,9,7,6,5,3,3,0,1,85,10,10,0,0,0,0,0,0,0,0,1,5,1
20262303,Shai Bolton,Fremantle,4.8,1.6,3.4,7.8,17.6,11.65,3.1,11.1,4.4,11,109,97,72,21,6,27,74.1,929,176,15,10,4,16,0,9,4,3,3,15,3,2,0,0,58,4,6,0,0,0,1,1,0,2.3,3.7,3,9,2
20262303,Andrew Brayshaw,Fremantle,2.6,3,6.7,4.3,16.5,12.52,0.9,12.9,5.1,8.6,116,97,75,10,17,27,81.5,462,327,4,1,6,20,0,9,5,5,3,16,6,2,1,0,82,4,4,0,0,0,2,1,1,6.2,0.8,0,8,2
